Date,BTC-USD,ETH-USD,EURUSD=X
2025-11-11,0.5140812709153507,0.4859187290846492,0.0
2025-11-12,0.5116540780918112,0.4883459219081888,0.0
2025-11-13,0.5158275541453207,0.4841724458546793,0.0
2025-11-14,0.4999581761646047,0.5000418238353953,0.0
2025-11-15,0.49998569466321435,0.5000143053367857,0.0
2025-11-16,0.5006911826344458,0.4993088173655542,0.0
2025-11-17,0.49740713590446767,0.5025928640955323,0.0
2025-11-18,0.49762555837992545,0.5023744416200746,0.0
2025-11-19,0.49812527492224407,0.5018747250777559,0.0
2025-11-20,0.4969913931753854,0.5030086068246147,0.0
2025-11-21,0.49489477966087286,0.5051052203391271,0.0
2025-11-22,0.4950375709579759,0.504962429042024,0.0
2025-11-23,0.49357191038721243,0.5064280896127876,0.0
2025-11-24,0.49972350644408897,0.5002764935559111,0.0
2025-11-25,0.4952220922946123,0.5047779077053878,0.0
2025-11-26,0.4913458762048414,0.5086541237951586,0.0
2025-11-27,0.4882457755806983,0.5117542244193017,0.0
2025-11-28,0.4902713681240323,0.5097286318759677,0.0
2025-11-29,0.49330052746866804,0.506699472531332,0.0
2025-11-30,0.49442616487115615,0.5055738351288439,0.0
2025-12-01,0.5111679874393524,0.48883201256064757,0.0
2025-12-02,0.506006078954546,0.4939939210454541,0.0
2025-12-03,0.5007412181312617,0.49925878186873834,0.0
2025-12-04,0.49179240608973335,0.5082075939102667,0.0
2025-12-05,0.4897302428370963,0.5102697571629037,0.0
2025-12-06,0.49504543806595086,0.5049545619340492,0.0
2025-12-07,0.4927604058351664,0.5072395941648336,0.0
2025-12-08,0.4934952594496665,0.5065047405503336,0.0
2025-12-09,0.4997521750306431,0.5002478249693569,0.0
2025-12-10,0.5033048288654273,0.4966951711345727,0.0
2025-12-11,0.5032885143890287,0.4967114856109713,0.0
2025-12-12,0.5084575682119218,0.49154243178807816,0.0
2025-12-13,0.5020091505384893,0.49799084946151073,0.0
2025-12-14,0.5104248568612848,0.4895751431387152,0.0
2025-12-15,0.5136226528175151,0.4863773471824849,0.0
2025-12-16,0.508630851080298,0.491369148919702,0.0
2025-12-17,0.5144512351192081,0.48554876488079185,0.0
2025-12-18,0.5132131992012842,0.48678680079871584,0.0
2025-12-19,0.5100367794294604,0.48996322057053976,0.0
2025-12-20,0.5208960213156194,0.4791039786843807,0.0
2025-12-21,0.5231299671344074,0.47687003286559254,0.0
2025-12-22,0.5235487943752378,0.4764512056247621,0.0
2025-12-23,0.5251563569145274,0.47484364308547267,0.0
2025-12-24,0.5156948605319277,0.48430513946807235,0.0
2025-12-25,0.5172277917373882,0.48277220826261186,0.0
2025-12-26,0.5303724259503192,0.46962757404968086,0.0
2025-12-27,0.5305863542578713,0.4694136457421288,0.0
2025-12-28,0.5306294099465751,0.4693705900534249,0.0
2025-12-29,0.5271540041058193,0.4728459958941808,0.0
2025-12-30,0.5272553995448687,0.47274460045513145,0.0
2025-12-31,0.5269186298243307,0.47308137017566937,0.0
2026-01-01,0.5277128888654792,0.47228711113452077,0.0
2026-01-02,0.5315745241071442,0.46842547589285577,0.0
2026-01-03,0.5315937863794351,0.46840621362056495,0.0
2026-01-04,0.5369063806968251,0.463093619303175,0.0
2026-01-05,0.5158061808637429,0.4841938191362572,0.0
2026-01-06,0.5294454490507083,0.47055455094929166,0.0
2026-01-07,0.5166777299775007,0.4833222700224992,0.0
2026-01-08,0.5096750429760888,0.4903249570239112,0.0
2026-01-09,0.5066559259232359,0.4933440740767641,0.0
