Date,Open,High,Low,Close,Volume,RSI14,Tenkan,Kijun,SenkouA,SenkouB
2025-09-23,147.742,147.926,147.464,147.597,,53.39131713190068,146.935,147.3125,147.877,
2025-09-24,147.6045,148.917,147.525,148.7975,,61.46456509158616,147.20499999999998,147.3125,147.877,
2025-09-25,148.7975,149.924,148.562,149.787,,66.59988743381952,147.70850000000002,147.70850000000002,147.877,
2025-09-26,149.783,149.959,149.408,149.511,,64.03650710895573,147.726,147.726,147.877,
2025-09-29,149.509,149.512,148.474,148.6035,,56.355812430586724,147.726,147.726,147.94175,
2025-09-30,148.6,148.842,147.655,147.87,,51.02832596314397,148.36599999999999,147.726,147.94175,
2025-10-01,147.874,148.225,146.6,147.0495,,45.81133872908189,148.27949999999998,147.726,147.94175,
2025-10-02,147.0445,147.515,146.604,147.229,,47.085870482390234,148.27949999999998,147.726,148.03275,
2025-10-03,147.23,147.814,147.096,147.459,,48.74924695879814,148.27949999999998,147.726,148.03275,
2025-10-06,149.138,150.474,149.052,150.275,,63.76718904572386,148.53699999999998,147.9835,148.12225,
2025-10-07,150.2865,152.045,150.255,151.882,,69.29644556807546,149.3225,148.769,148.12225,
2025-10-08,151.899,153.0,151.743,152.664,,71.57005707376554,149.8,149.2465,148.16275000000002,
2025-10-09,152.666,153.226,152.21,153.0705,,72.70168066678141,149.913,149.3595,148.21125,
2025-10-10,153.065,153.274,151.523,151.601,,62.947355694698594,149.937,149.3835,148.23250000000002,
2025-10-13,151.8145,152.443,151.725,152.246,,65.15709927440992,149.937,149.3835,148.23250000000002,
2025-10-14,152.23,152.609,151.607,151.743,,62.04930304840298,149.93900000000002,149.3835,147.78675,
2025-10-15,151.7295,151.876,150.903,151.09,,58.17028446321384,150.185,149.3835,147.69850000000002,
2025-10-16,151.0985,151.398,150.214,150.412,,54.36975973674448,151.163,149.3835,147.69850000000002,
2025-10-17,150.404,150.593,149.383,150.483,,54.703508967238825,151.32850000000002,149.3835,147.69850000000002,
2025-10-20,150.459,151.202,150.277,150.692,,55.72998729601278,151.32850000000002,149.3835,147.69850000000002,
2025-10-21,150.6775,152.171,150.472,151.8925,,61.172783177823796,151.32850000000002,149.3835,147.69850000000002,
2025-10-22,151.8925,152.044,151.495,151.9085,,61.24117835322002,151.32850000000002,149.3835,147.60225000000003,
2025-10-23,151.911,152.798,151.828,152.562,,64.02832702729324,151.09050000000002,149.937,147.17325,
2025-10-24,152.5665,153.064,152.338,152.831,,65.13958154140693,151.2235,149.937,147.17325,
2025-10-27,153.067,153.257,152.568,152.747,,64.46981871389089,151.32,149.937,147.1005,
2025-10-28,152.749,152.774,151.763,152.169,,59.90549954619821,151.32,149.937,147.12375,
2025-10-29,152.174,153.058,151.547,152.699,,62.525425299210504,151.32,149.937,147.12375,148.204
2025-10-30,152.699,154.445,152.179,154.11,,68.43831967668183,152.361,150.52249999999998,147.25875,148.204
2025-10-31,154.11,154.411,153.656,154.005,,67.58373992570043,152.45850000000002,150.52249999999998,147.70850000000002,148.204
2025-11-03,154.069,154.298,153.938,154.2145,,68.4307658791108,152.97,150.52249999999998,147.726,148.204
2025-11-04,154.221,154.483,153.32,153.6645,,63.723216902390845,153.015,150.54149999999998,147.726,148.204
2025-11-05,153.6635,154.354,152.965,154.0755,,65.6261994893857,153.015,150.54149999999998,148.046,148.204
2025-11-06,154.0795,154.142,152.835,153.065,,57.622717673943264,153.015,150.5435,148.00275,148.204
2025-11-07,153.0755,153.586,152.823,153.435,,59.567121463874,153.015,150.7895,148.00275,148.204
2025-11-10,153.7125,154.252,153.481,154.0695,,62.72560452123864,153.015,151.76749999999998,148.00275,148.204
2025-11-11,154.068,154.483,153.678,154.0685,,62.71728910055335,153.33100000000002,151.933,148.26024999999998,148.204
2025-11-12,154.0745,155.045,154.053,154.7205,,65.89215863519811,153.934,152.214,149.04575,148.769
2025-11-13,154.7205,155.016,154.131,154.53,,64.17266511340658,153.934,152.214,149.52325000000002,149.2465
2025-11-14,154.5285,154.764,153.623,154.531,,64.17794965051584,153.934,152.214,149.63625000000002,149.3595
2025-11-17,154.539,155.301,154.419,155.201,,67.62366659472035,154.062,152.34199999999998,149.66025000000002,149.3835
2025-11-18,155.21,155.73,154.82,155.53,,69.1908322451203,154.2765,152.5565,149.66025000000002,149.3835
2025-11-19,155.5205,157.184,155.218,157.078,,75.25907465094932,155.0035,153.2835,149.66125,149.3835
2025-11-20,157.08,157.894,156.886,157.464,,76.50191802246681,155.6875,153.63850000000002,149.78425,149.3835
2025-11-21,157.465,157.544,156.203,156.395,,66.53370613075684,155.7585,153.63850000000002,150.27325000000002,149.3835
2025-11-24,156.4925,157.188,156.4925,156.8545,,68.43745412156268,155.7585,154.0855,150.356,149.3835
2025-11-25,156.867,156.981,155.808,156.0455,,61.77461157546943,155.7585,154.183,150.356,149.3835
2025-11-26,156.0415,156.737,155.659,156.4185,,63.537237940458375,155.7585,154.6945,150.356,149.3835
2025-11-27,156.4225,156.4225,155.732,156.2805,,62.39097289116262,156.1565,154.72050000000002,150.356,149.3835
2025-11-28,156.285,156.584,155.989,156.149,,61.25689457858328,156.357,154.72050000000002,150.51375000000002,149.3835
2025-12-01,156.105,156.154,154.671,155.44,,55.40891193211443,156.2825,154.72050000000002,150.58025,149.3835
2025-12-02,155.447,156.121,155.436,155.882,,58.09475248281455,156.2825,154.72050000000002,150.6285,149.3835
2025-12-03,155.882,155.904,155.014,155.206,,52.85152401742433,156.10750000000002,154.72050000000002,150.6285,149.3835
2025-12-04,155.206,155.542,154.516,155.051,,51.69935371796627,155.85199999999998,155.0365,150.6285,149.3835
2025-12-05,155.067,155.494,154.348,155.303,,53.475167826056804,155.6645,155.3585,151.44174999999998,149.969
2025-12-08,155.233,155.986,154.905,155.914,,57.550324305842096,155.54250000000002,155.3585,151.4905,149.969
2025-12-09,155.918,156.954,155.745,156.841,,62.86488589575194,155.651,155.3585,151.74624999999997,149.969
2025-12-10,156.84,156.938,155.805,156.026,,56.20275405222904,155.651,155.3585,151.77824999999999,149.988
2025-12-11,156.0285,156.165,154.952,155.5395,,52.6180774077873,155.651,155.3585,151.77824999999999,149.988
2025-12-12,155.537,156.128,155.459,155.883,,54.80970204434886,155.651,155.3585,151.77925,149.988
2025-12-15,155.819,155.987,154.841,155.2335,,50.09171748919197,155.651,155.6875,151.90224999999998,149.988
2025-12-16,155.232,155.232,154.397,154.74,,46.79564186673551,155.651,155.7585,152.39124999999999,149.988
2025-12-17,154.733,155.751,154.518,155.6175,,52.74930304004915,155.651,155.7585,152.632,149.988
2025-12-18,155.6165,155.975,155.287,155.558,,52.32176592302438,155.6755,155.7585,153.074,150.269
2025-12-19,155.5565,157.7,155.52,157.697,,63.70932507599209,156.0485,155.7585,153.074,150.269
2025-12-22,157.4785,157.709,156.709,157.0275,,58.96242285862521,156.053,156.121,153.074,150.269
2025-12-23,157.0265,157.0265,155.868,156.1925,,53.59852277735019,156.053,156.121,153.202,150.397
2025-12-24,156.1955,156.283,155.56,155.985,,52.32464443831763,156.053,156.121,153.41649999999998,150.61149999999998
2025-12-25,155.972,155.996,155.847,155.904,,51.80701932325972,156.053,156.121,154.14350000000002,151.3385
2025-12-26,155.9045,156.733,155.759,156.495,,55.28293691802223,156.053,156.0285,154.663,151.6935
2025-12-29,156.512,156.5485,155.92,156.039,,52.15713497623831,156.1135,156.0285,154.69850000000002,151.6935
2025-12-30,156.039,156.568,155.747,156.384,,54.26414261644847,156.498,156.0285,154.922,151.6935
2025-12-31,156.376,156.997,156.334,156.671,,56.00013478822216,156.61450000000002,156.0285,154.97075,151.6935
2026-01-02,156.776,156.999,156.523,156.874,,57.23654490241792,156.6345,156.0285,155.2265,151.6935
2026-01-05,156.797,157.296,156.118,156.527,,54.42141060606031,156.428,156.0285,155.4385,151.6935
2026-01-06,156.525,156.796,156.165,156.63,,55.126921951719716,156.428,156.0285,155.53875,152.247
2026-01-07,156.63,156.807,156.298,156.693,,55.579831350571695,156.5215,156.0285,155.50150000000002,152.247
2026-01-08,156.693,157.071,156.463,156.841,,56.68584669237137,156.5215,156.0285,155.50150000000002,152.247
2026-01-09,156.8505,158.186,156.835,157.903,,63.67512806700439,156.9665,156.267,155.41400000000002,152.247
